employee_id;absence_days;sick_days;vacation_days_taken;bank_hours;overtime_hours;tardiness_count;performance_rating;bonus_percentage;tenure_years;probation_completed;last_promotion_date;last_training_date;compliance_status
emp_18612;1;2;9;151,0;6,0;8;3;11,34;11,48;True;2022-09-10;;compliant
emp_18613;3;2;22;76,0;2,0;9;4;12,51;11,48;True;2021-12-13;2024-07-21;compliant
emp_18614;0;2;19;-94,0;63,0;3;4;10,94;8,33;True;;2024-10-18;compliant
emp_18615;4;5;31;7,0;26,0;5;2;14,53;13,44;True;;2024-03-31;compliant
emp_18616;4;4;19;-75,0;51,0;4;4;7,97;9,21;True;2018-06-18;2024-01-04;compliant
emp_18617;2;1;11;-56,0;17,0;6;2;6,11;8,85;True;;;compliant
emp_18618;1;2;19;122,0;44,0;6;3;14,17;7,62;True;;;compliant
emp_18619;3;2;19;149,0;2,0;8;5;7,42;10,82;True;;2024-03-27;compliant
emp_18620;3;5;10;-59,0;50,0;5;3;13,29;7,02;True;2020-07-12;;compliant
emp_18621;2;1;8;19,0;85,0;5;1;5,93;0,97;True;;2024-10-04;compliant
emp_18622;0;7;15;196,0;15,0;8;1;9,55;7,21;True;;;compliant
emp_18623;7;5;11;185,0;58,0;5;4;6,88;10,48;True;;2025-02-28;compliant
emp_18624;1;4;11;154,0;72,0;5;5;7,74;8,42;True;;2024-01-24;compliant
emp_18625;2;1;12;15,0;3,0;4;3;0,88;15,06;True;;2024-10-28;compliant
emp_18626;3;4;15;142,0;47,0;7;3;16,02;2,11;True;;;compliant
emp_18627;1;1;11;53,0;46,0;6;5;3,9;4,95;True;2022-12-15;;compliant
emp_18628;1;1;18;35,0;19,0;3;3;8,02;14,09;True;2015-03-08;2024-03-06;compliant
emp_18629;3;2;16;33,0;19,0;5;2;6,03;6,21;True;2021-01-28;2023-07-10;compliant
emp_18630;3;1;21;34,0;33,0;2;2;7,87;9,04;True;2023-02-09;2023-12-02;compliant
emp_18631;0;4;12;159,0;73,0;7;4;7,46;2,23;True;;2023-12-10;compliant
emp_18632;4;3;12;79,0;39,0;2;4;6,71;1,83;True;2024-10-12;2023-09-03;compliant
emp_18633;2;1;15;104,0;15,0;12;5;5,85;11,34;True;;;compliant
emp_18634;0;5;13;-26,0;36,0;8;2;3,37;9,08;True;2024-07-29;2024-01-08;compliant
emp_18635;2;2;13;-80,0;29,0;5;5;13,17;5,29;True;2024-11-06;;compliant
emp_18636;2;2;14;-15,0;85,0;3;5;0,0;12,47;True;;;non-compliant
emp_18637;0;1;12;-18,0;92,0;0;5;11,99;7,32;True;;2024-09-10;compliant
emp_18638;1;3;18;-63,0;78,0;7;2;13,17;6,3;True;;2024-02-03;compliant
emp_18639;3;4;12;170,0;12,0;6;3;11,59;1,8;True;2024-11-24;2024-04-08;compliant
emp_18640;0;3;15;6,0;85,0;6;3;3,58;3,82;True;2023-10-04;2024-09-29;compliant
emp_18641;2;2;12;49,0;73,0;4;2;15,47;9,91;True;;2025-05-01;compliant
emp_18642;2;2;12;110,0;7,0;4;3;4,22;2,95;True;2023-10-16;2024-01-29;compliant
emp_18643;3;2;16;-72,0;94,0;5;5;10,7;14,03;True;;2025-04-01;compliant
emp_18644;1;2;13;-63,0;90,0;3;1;13,35;10,87;True;2022-01-05;2025-05-03;compliant
emp_18645;7;1;14;-41,0;85,0;4;4;16,22;14,33;True;2020-01-24;;compliant
emp_18646;4;0;12;171,0;67,0;2;2;16,2;13,19;True;2016-04-15;2024-09-11;compliant
emp_18647;2;2;19;-48,0;3,0;5;3;2,43;6,84;True;;2023-07-01;compliant
emp_18648;0;6;19;60,0;87,0;7;1;8,85;1,91;True;2024-11-12;2024-10-03;compliant
emp_18649;0;3;16;146,0;89,0;10;3;7,71;2,16;True;2024-05-18;;compliant
emp_18650;5;2;9;31,0;25,0;1;2;17,42;13,99;True;2022-11-28;;compliant
emp_18651;2;2;20;156,0;97,0;6;4;15,02;7,7;True;;2025-05-28;compliant
emp_18652;2;5;10;70,0;27,0;4;5;9,97;13,24;True;2020-11-16;2024-10-14;compliant
emp_18653;0;5;15;183,0;63,0;13;3;8,76;8,72;True;;2023-11-12;compliant
emp_18654;1;5;23;9,0;66,0;3;3;3,58;9,05;True;;2024-10-04;compliant
emp_18655;6;3;19;-13,0;78,0;5;2;15,0;8,76;True;2019-11-18;2025-06-13;compliant
emp_18656;0;0;12;188,0;31,0;8;3;6,18;9,85;True;;2024-07-20;compliant
emp_18657;1;2;11;29,0;31,0;6;5;9,79;11,81;True;;2024-11-30;compliant
emp_18658;1;1;14;71,0;9,0;2;1;13,47;12,76;True;2021-08-03;2025-02-13;compliant
emp_18659;3;1;11;42,0;67,0;6;2;11,75;0,53;True;;2025-01-05;compliant
emp_18660;1;5;16;104,0;57,0;2;2;14,71;3,88;True;2022-11-12;;compliant
emp_18661;0;0;18;-76,0;98,0;5;3;18,76;5,39;True;2023-12-22;2025-04-16;compliant
emp_18662;6;3;17;101,0;25,0;6;3;14,54;13,65;True;;2024-07-03;compliant
emp_18663;3;3;17;123,0;58,0;10;4;9,36;14,02;True;;;compliant
emp_18664;0;6;14;78,0;33,0;5;2;5,75;12,62;True;2017-03-08;2023-08-12;compliant
emp_18665;3;2;14;-87,0;76,0;4;3;4,15;10,64;True;;2024-01-25;compliant
emp_18666;1;2;19;200,0;8,0;5;5;12,43;15,32;True;;2023-08-31;compliant
emp_18667;3;4;21;26,0;73,0;3;1;12,59;5,51;True;2023-02-12;2024-10-09;compliant
emp_18668;1;2;15;-76,0;85,0;5;2;11,94;2,72;True;2025-04-27;2023-10-27;compliant
emp_18669;0;0;17;-70,0;15,0;5;5;11,37;12,78;True;2017-10-20;2023-11-16;compliant
emp_18670;5;4;20;138,0;59,0;4;2;8,23;2,89;True;2024-10-11;2024-05-29;compliant
emp_18671;2;3;15;-41,0;10,0;7;1;8,54;7,61;True;;;compliant
emp_18672;4;3;11;76,0;44,0;2;3;7,28;6,2;True;;;compliant
emp_18673;3;0;11;122,0;38,0;3;2;6,17;15,5;True;;2025-01-19;compliant
emp_18674;4;5;18;-46,0;69,0;4;1;21,38;12,11;True;2025-02-05;2023-12-01;compliant
emp_18675;3;5;16;-7,0;10,0;1;2;3,14;6,35;True;;;compliant
emp_18676;3;3;11;-91,0;53,0;7;1;1,77;3,27;True;;;compliant
emp_18677;2;3;13;98,0;32,0;4;3;4,9;11,23;True;;2025-01-26;compliant
emp_18678;0;3;14;148,0;61,0;3;1;11,18;14,43;True;2025-01-26;2023-07-31;compliant
emp_18679;1;4;13;154,0;54,0;12;5;11,63;14,96;True;2013-05-31;;compliant
emp_18680;2;3;17;130,0;40,0;4;4;11,13;1,33;True;;2023-08-04;compliant
emp_18681;2;2;12;168,0;26,0;7;5;9,23;2,78;True;;;compliant
emp_18682;2;5;19;140,0;22,0;8;2;8,77;4,4;True;;;compliant
emp_18683;1;4;25;190,0;2,0;5;3;8,33;13,75;True;2021-07-21;2025-03-23;compliant
emp_18684;2;3;21;-52,0;22,0;7;3;13,26;14,1;True;;2024-09-30;compliant
emp_18685;2;3;11;27,0;7,0;5;1;15,1;6,19;True;2020-07-02;2023-12-23;compliant
emp_18686;0;4;9;28,0;58,0;3;3;14,37;11,43;True;2019-06-07;2023-12-20;compliant
emp_18687;2;2;16;-23,0;54,0;10;5;9,72;6,5;True;2024-09-17;2024-09-09;compliant
emp_18688;1;5;18;184,0;53,0;6;5;8,31;4,65;True;2022-08-07;2024-08-11;non-compliant
emp_18689;1;4;17;-8,0;59,0;4;4;14,96;3,92;True;2025-05-02;2024-04-15;compliant
emp_18690;0;2;16;-75,0;6,0;4;1;13,62;1,37;True;;2025-01-17;compliant
emp_18691;2;2;12;-24,0;80,0;6;4;5,28;11,77;True;;2024-06-07;compliant
emp_18692;2;0;6;-89,0;6,0;6;2;19,26;10,01;True;2020-10-06;2023-12-03;compliant
emp_18693;2;6;9;152,0;9,0;4;2;11,01;2,81;True;2025-05-30;2024-02-17;compliant
emp_18694;4;2;13;-59,0;5,0;4;1;15,22;4,26;True;;2024-12-04;compliant
emp_18695;0;3;13;-65,0;61,0;3;1;3,76;9,9;True;2018-11-29;;compliant
emp_18696;2;3;19;162,0;46,0;7;5;12,61;8,7;True;2018-05-22;;compliant
emp_18697;4;0;16;152,0;8,0;2;3;14,65;10,66;True;2017-04-10;2024-10-08;compliant
emp_18698;1;3;9;140,0;32,0;8;3;7,59;9,15;True;;;compliant
emp_18699;0;1;11;164,0;63,0;9;3;9,08;2,58;True;2023-12-25;2025-06-08;compliant
emp_18700;1;5;15;107,0;89,0;5;3;23,67;3,26;True;;;compliant
emp_18701;2;2;15;153,0;3,0;4;5;9,85;14,15;True;;2025-03-14;compliant
emp_18702;3;4;18;96,0;25,0;1;5;24,09;1,78;True;;2025-04-25;non-compliant
emp_18703;0;3;14;50,0;81,0;6;4;19,56;11,37;True;;2024-03-18;compliant
emp_18704;2;2;13;121,0;47,0;9;4;10,57;7,82;True;;;compliant
emp_18705;4;3;19;-41,0;71,0;7;3;13,47;8,18;True;2021-06-14;;compliant
emp_18706;2;3;14;21,0;47,0;2;3;19,9;3,97;True;2024-01-29;2024-02-19;non-compliant
emp_18707;3;3;16;181,0;69,0;5;2;6,73;12,09;True;;2024-06-30;compliant
emp_18708;0;5;16;-90,0;31,0;2;2;19,32;13,53;True;2014-10-06;2024-03-01;compliant
emp_18709;3;5;14;192,0;77,0;5;2;14,78;8,33;True;;;compliant
emp_18710;0;1;12;197,0;68,0;4;1;13,67;8,94;True;;2024-05-18;non-compliant
emp_18711;5;3;5;170,0;59,0;5;3;14,05;4,22;True;2022-05-15;;compliant
emp_18712;2;7;8;192,0;67,0;4;1;8,9;14,21;True;2015-01-04;2025-06-24;compliant
emp_18713;1;4;16;-79,0;93,0;3;5;13,85;4,32;True;;2024-10-10;compliant
emp_18714;2;3;18;73,0;89,0;4;3;7,81;11,32;True;;;compliant
emp_18715;2;2;14;-26,0;72,0;4;3;10,18;13,9;True;;2025-05-30;compliant
emp_18716;1;0;13;183,0;67,0;8;5;8,28;7,05;True;;2024-06-27;compliant
emp_18717;2;8;10;155,0;3,0;8;4;7,38;14,44;True;;;compliant
emp_18718;0;2;18;118,0;40,0;4;2;8,28;9,92;True;;2024-07-02;compliant
emp_18719;3;1;19;20,0;43,0;3;4;11,04;4,2;True;;2025-02-05;compliant
emp_18720;1;5;18;20,0;60,0;6;3;14,95;13,37;True;;;compliant
emp_18721;1;2;12;-85,0;96,0;6;3;9,96;4,8;True;;;compliant
emp_18722;2;2;16;-40,0;29,0;4;4;11,96;12,84;True;;2024-06-02;compliant
emp_18723;1;1;16;-20,0;9,0;5;4;15,87;13,1;True;2016-02-22;2023-08-15;compliant
emp_18724;2;2;13;55,0;66,0;3;1;7,13;2,12;True;2025-03-03;2023-07-05;non-compliant
emp_18725;0;4;13;-44,0;82,0;5;5;12,8;4,95;True;;2024-09-25;compliant
emp_18726;0;1;13;8,0;20,0;3;5;12,68;7,02;True;;;compliant
emp_18727;4;1;12;76,0;9,0;5;2;1,98;4,75;True;2024-03-21;2024-11-27;compliant
emp_18728;5;2;10;-90,0;52,0;4;4;4,3;12,51;True;2019-05-11;2024-05-08;compliant
emp_18729;1;0;20;140,0;77,0;5;2;18,96;8,19;True;;2025-02-22;compliant
emp_18730;2;2;21;52,0;44,0;11;1;12,75;5,27;True;;2024-12-05;compliant
emp_18731;4;4;7;149,0;11,0;5;5;15,28;9,64;True;;2024-04-07;compliant
emp_18732;3;1;17;46,0;48,0;8;4;16,73;1,49;True;2025-02-26;2025-03-04;compliant
emp_18733;2;4;19;17,0;74,0;6;3;17,82;5,41;True;;2023-09-04;compliant
emp_18734;3;2;15;61,0;13,0;7;4;7,76;5,56;True;;2024-08-24;non-compliant
emp_18735;1;2;12;-94,0;17,0;5;5;7,76;14,82;True;2016-08-21;2024-03-30;compliant
emp_18736;2;4;15;84,0;72,0;9;3;14,63;4,85;True;2023-11-10;2025-03-12;non-compliant
emp_18737;5;3;19;59,0;95,0;5;2;4,62;5,85;True;2025-03-04;2024-08-21;compliant
emp_18738;1;2;9;-40,0;86,0;3;5;10,0;5,99;True;;2023-11-13;compliant
emp_18739;1;3;20;140,0;82,0;7;4;8,92;5,72;True;;2025-06-27;compliant
emp_18740;3;4;18;111,0;87,0;5;3;13,99;15,43;True;;2024-12-26;compliant
emp_18741;3;2;20;191,0;68,0;6;3;20,44;7,01;True;2025-06-02;2024-12-03;compliant
emp_18742;2;4;14;200,0;99,0;6;1;18,63;3,03;True;;2024-10-22;compliant
emp_18743;3;7;11;41,0;33,0;7;4;3,39;11,47;True;2023-12-31;;compliant
emp_18744;5;3;23;42,0;9,0;5;3;7,25;7,69;True;2020-06-24;2025-01-26;compliant
emp_18745;3;4;10;164,0;44,0;6;1;13,72;5,71;True;;;non-compliant
emp_18746;1;2;4;8,0;54,0;2;2;11,75;15,34;True;2023-03-01;2025-01-01;compliant
emp_18747;1;3;18;7,0;18,0;5;4;11,06;1,68;True;;2024-08-12;compliant
emp_18748;1;2;10;51,0;49,0;3;1;14,21;12,19;True;;;compliant
emp_18749;2;2;14;88,0;23,0;10;3;0,16;13,91;True;2016-04-14;2023-09-08;compliant
emp_18750;1;4;14;95,0;62,0;6;5;7,39;6,75;True;;2024-09-18;compliant
emp_18751;3;4;16;59,0;49,0;4;5;6,1;10,41;True;;;non-compliant
emp_18752;2;6;25;-24,0;40,0;2;4;0,0;10,26;True;;2025-05-25;compliant
emp_18753;1;0;11;39,0;69,0;8;3;10,09;8,67;True;2020-04-12;2024-04-27;compliant
emp_18754;1;3;11;-1,0;79,0;6;2;7,98;14,22;True;2020-08-29;2025-02-24;compliant
emp_18755;0;4;12;-27,0;37,0;7;5;6,86;12,65;True;2023-08-26;2024-03-25;compliant
emp_18756;1;5;10;146,0;92,0;7;4;12,32;5,14;True;;2024-06-18;compliant
emp_18757;3;3;22;32,0;74,0;8;3;0,0;9,02;True;;2025-06-30;compliant
emp_18758;4;2;16;144,0;62,0;2;4;8,6;10,71;True;2023-12-14;;compliant
emp_18759;2;2;17;81,0;30,0;2;1;9,41;13,99;True;2021-12-26;;compliant
emp_18760;0;1;18;40,0;82,0;3;1;6,17;12,21;True;2018-11-19;2023-08-13;compliant
emp_18761;1;2;9;99,0;83,0;4;2;12,13;8,5;True;;2024-06-17;compliant
emp_18762;0;2;21;78,0;6,0;11;5;5,32;15,31;True;;2024-04-13;compliant
emp_18763;1;3;16;-3,0;65,0;11;2;8,02;2,28;True;;2024-08-17;compliant
emp_18764;1;3;15;160,0;87,0;1;1;7,14;2,24;True;2024-09-16;2023-10-15;compliant
emp_18765;1;4;10;73,0;28,0;4;4;7,08;11,99;True;;2025-01-15;compliant
emp_18766;0;3;7;39,0;46,0;4;5;9,38;15,11;True;2017-06-04;;compliant
emp_18767;2;2;11;-98,0;67,0;6;2;8,62;11,35;True;;2023-09-19;compliant
emp_18768;3;1;12;176,0;80,0;11;3;13,43;6,9;True;;;compliant
emp_18769;3;1;17;-2,0;29,0;5;3;8,36;1,11;True;;2024-09-22;compliant
emp_18770;4;0;16;-76,0;20,0;5;2;13,04;12,98;True;2016-10-22;;compliant
emp_18771;2;3;19;-48,0;76,0;7;3;13,68;6,61;True;2023-11-24;2024-12-16;compliant
emp_18772;3;2;20;-23,0;61,0;8;5;7,59;4,05;True;;;compliant
emp_18773;0;5;18;-19,0;43,0;5;4;7,54;14,73;True;2022-06-25;;compliant
emp_18774;3;2;21;-61,0;86,0;5;2;7,89;8,87;True;2021-06-29;2023-11-16;compliant
emp_18775;3;3;16;189,0;35,0;7;5;13,69;9,94;True;;2024-11-20;compliant
emp_18776;1;3;9;109,0;89,0;3;3;12,84;14,3;True;;2024-07-19;compliant
emp_18777;5;3;15;5,0;99,0;4;5;9,52;7,72;True;;2024-07-17;non-compliant
emp_18778;1;4;19;198,0;75,0;7;4;5,05;4,95;True;2024-05-16;2024-01-02;compliant
emp_18779;4;5;13;31,0;28,0;4;5;23,28;2,62;True;;2024-08-10;compliant
emp_18780;5;1;12;156,0;8,0;2;1;15,02;2,27;True;2024-12-24;2024-07-08;compliant
emp_18781;0;2;18;186,0;82,0;8;3;7,0;11,24;True;;2025-05-23;compliant
emp_18782;2;4;13;-17,0;21,0;5;5;15,38;13,85;True;;2023-07-04;compliant
emp_18783;2;4;11;-47,0;0,0;5;2;8,97;3,06;True;2025-05-10;2024-02-11;compliant
emp_18784;3;5;17;-40,0;24,0;3;2;3,6;9,81;True;2023-10-27;;compliant
emp_18785;2;4;13;40,0;45,0;6;1;13,15;8,27;True;2024-02-17;2024-02-25;compliant
emp_18786;1;2;15;165,0;68,0;9;3;1,46;5,68;True;2021-09-09;2023-07-12;compliant
emp_18787;0;3;14;31,0;84,0;8;1;4,74;6,53;True;2021-10-12;2024-01-05;non-compliant
emp_18788;0;1;14;177,0;37,0;5;4;18,12;4,54;True;;2025-05-31;compliant
emp_18789;1;1;17;160,0;21,0;3;5;15,1;12,0;True;;2024-08-14;compliant
emp_18790;3;4;18;51,0;94,0;10;3;8,17;3,17;True;;2023-12-17;non-compliant
emp_18791;2;2;16;151,0;95,0;9;3;19,06;4,71;True;;2025-01-05;non-compliant
emp_18792;1;1;21;28,0;21,0;3;1;9,15;9,99;True;;2023-10-27;compliant
emp_18793;2;3;17;-45,0;57,0;6;3;7,18;5,52;True;2022-11-09;;compliant
emp_18794;3;3;16;131,0;70,0;4;4;0,0;5,47;True;2024-06-19;2025-02-03;compliant
emp_18795;1;3;11;138,0;24,0;7;2;0,56;8,37;True;2021-09-11;2023-08-18;non-compliant
emp_18796;3;3;13;-77,0;4,0;8;1;10,72;9,87;True;2020-08-24;2024-01-10;compliant
emp_18797;3;5;14;11,0;61,0;4;1;7,65;9,84;True;;2025-02-28;compliant
emp_18798;3;4;19;163,0;35,0;5;2;3,29;13,64;True;2015-05-14;;compliant
emp_18799;3;3;21;177,0;83,0;2;3;11,65;14,8;True;;2025-05-31;compliant
emp_18800;3;0;13;90,0;28,0;3;1;3,63;3,93;True;2024-12-16;2023-11-09;compliant
emp_18801;1;3;23;85,0;16,0;4;3;14,16;12,67;True;2014-01-03;;non-compliant
emp_18802;2;2;26;114,0;100,0;7;4;14,1;5,42;True;;;compliant
emp_18803;2;3;17;135,0;41,0;5;1;15,06;5,45;True;2022-03-18;2024-10-07;non-compliant
emp_18804;0;2;10;-60,0;84,0;7;5;2,09;15,02;True;2022-10-18;2024-07-11;compliant
emp_18805;3;3;19;193,0;8,0;4;5;10,37;13,46;True;;2023-09-22;compliant
emp_18806;1;1;19;63,0;97,0;6;3;6,34;5,91;True;2021-03-16;2023-09-27;compliant
emp_18807;0;2;14;45,0;39,0;10;2;7,21;8,02;True;2020-08-19;;compliant
emp_18808;0;2;16;199,0;93,0;0;3;13,74;5,13;True;;2024-10-15;non-compliant
emp_18809;1;2;17;27,0;98,0;7;4;8,5;7,39;True;2022-10-13;2025-04-24;compliant
emp_18810;2;6;19;185,0;9,0;4;3;15,64;13,79;True;;2024-04-13;compliant
emp_18811;2;0;18;61,0;79,0;4;1;6,43;2,32;True;;2024-02-10;compliant
emp_18812;3;6;16;-16,0;39,0;4;3;2,35;14,99;True;2017-10-23;2025-06-27;compliant
emp_18813;1;4;17;-42,0;63,0;5;5;2,91;13,23;True;2025-01-11;2024-05-07;compliant
emp_18814;4;3;11;12,0;19,0;9;1;17,47;1,12;True;2025-06-21;2023-09-15;compliant
emp_18815;2;2;6;52,0;94,0;6;4;9,73;10,69;True;;2024-09-21;compliant
emp_18816;2;3;14;178,0;30,0;5;3;5,72;12,28;True;2017-12-24;2023-11-15;compliant
emp_18817;2;2;14;92,0;95,0;6;4;6,22;9,99;True;2021-02-09;2024-08-03;compliant
emp_18818;1;1;16;85,0;51,0;6;3;5,92;9,04;True;;2024-07-23;compliant
emp_18819;2;1;12;192,0;91,0;6;2;7,2;6,2;True;;2024-08-23;compliant
emp_18820;2;2;6;55,0;88,0;4;1;2,56;5,14;True;;;compliant
emp_18821;1;2;10;-80,0;59,0;6;2;14,7;6,23;True;2023-12-09;2024-08-25;compliant
emp_18822;1;4;17;75,0;13,0;5;5;7,08;15,39;True;;;compliant
emp_18823;2;2;11;-42,0;54,0;4;4;6,25;14,07;True;;2024-07-16;compliant
emp_18824;1;3;24;31,0;19,0;7;2;5,02;4,04;True;;2024-10-28;non-compliant
emp_18825;2;3;13;88,0;4,0;3;2;15,58;3,08;True;;;compliant
emp_18826;2;3;13;149,0;17,0;7;1;14,97;6,85;True;;;compliant
emp_18827;1;5;21;34,0;100,0;6;1;13,29;11,1;True;2024-04-21;2024-10-27;non-compliant
emp_18828;0;4;18;170,0;48,0;4;2;0,68;7,3;True;2022-07-26;2023-09-26;non-compliant
emp_18829;2;0;12;-82,0;9,0;4;3;10,73;4,76;True;;2025-06-19;compliant
emp_18830;1;5;14;107,0;39,0;1;2;4,66;14,72;True;2019-04-09;2023-10-24;compliant
emp_18831;0;1;17;-55,0;15,0;4;4;16,16;3,7;True;;2025-05-13;compliant
emp_18832;3;2;15;-30,0;88,0;3;3;9,3;6,02;True;2021-10-30;2024-10-10;compliant
emp_18833;0;2;11;-64,0;78,0;3;5;10,71;3,68;True;2025-04-13;2023-10-18;compliant
emp_18834;1;2;15;144,0;28,0;7;5;4,39;14,56;True;;2024-08-19;compliant
emp_18835;0;3;12;112,0;15,0;6;1;11,25;12,67;True;2024-09-24;;compliant
emp_18836;0;3;9;-50,0;23,0;5;2;9,67;1,4;True;2025-05-03;2024-02-14;compliant
emp_18837;0;3;16;-4,0;94,0;8;4;2,62;2,59;True;2024-09-03;2025-04-30;compliant
emp_18838;3;1;11;125,0;23,0;7;1;14,57;2,48;True;2024-01-24;;compliant
emp_18839;0;4;10;9,0;13,0;3;5;8,05;9,78;True;2023-04-17;;compliant
emp_18840;1;5;10;31,0;12,0;6;3;14,57;13,91;True;2021-05-28;2025-05-13;compliant
emp_18841;4;6;5;5,0;81,0;1;2;11,32;12,23;True;2024-02-01;2024-09-13;non-compliant
emp_18842;3;3;15;147,0;96,0;5;3;10,45;8,89;True;2020-08-09;2025-01-02;compliant
emp_18843;2;1;17;162,0;42,0;8;5;18,88;10,42;True;;;compliant
emp_18844;3;6;15;-11,0;92,0;4;2;0,0;6,57;True;;;compliant
emp_18845;4;3;11;53,0;31,0;4;5;12,78;7,99;True;2020-01-20;2024-12-01;compliant
emp_18846;1;7;12;3,0;38,0;4;2;7,65;5,93;True;2020-10-31;2025-05-18;compliant
emp_18847;6;3;20;-92,0;71,0;2;3;12,76;13,15;True;;2024-06-08;compliant
emp_18848;4;1;16;59,0;66,0;6;5;13,34;7,7;True;;2024-05-29;compliant
emp_18849;2;1;16;38,0;3,0;9;2;6,68;4,53;True;2023-08-25;2024-07-16;compliant
emp_18850;0;1;13;184,0;48,0;6;5;11,82;10,36;True;;;compliant
emp_18851;1;0;18;114,0;45,0;3;2;12,09;3,82;True;2023-07-14;;compliant
emp_18852;0;3;13;-72,0;94,0;3;2;5,3;13,04;True;;;compliant
emp_18853;0;6;14;162,0;80,0;3;4;11,28;13,04;True;;2024-09-25;compliant
emp_18854;2;4;14;-29,0;89,0;4;5;9,26;6,49;True;2022-07-02;2024-02-13;compliant
emp_18855;0;4;16;-9,0;50,0;5;5;11,68;8,52;True;;2023-09-13;compliant
emp_18856;2;7;27;46,0;75,0;8;5;4,98;1,44;True;;2025-04-09;compliant
emp_18857;1;3;15;172,0;29,0;5;2;9,51;3,88;True;2025-06-06;2025-05-09;compliant
emp_18858;0;5;11;84,0;35,0;3;5;12,3;9,16;True;2017-10-24;2025-02-27;compliant
emp_18859;1;2;18;66,0;39,0;1;2;15,21;15,47;True;2012-12-14;2024-07-22;compliant
emp_18860;0;3;11;-22,0;62,0;3;1;9,2;12,02;True;;;compliant
emp_18861;3;3;14;22,0;97,0;7;1;8,48;14,36;True;;;compliant
emp_18862;1;2;17;-23,0;72,0;1;5;7,57;2,69;True;;;compliant
emp_18863;3;1;11;68,0;23,0;4;2;9,53;0,72;True;;;compliant
emp_18864;1;4;18;118,0;75,0;5;4;15,5;6,12;True;;;compliant
emp_18865;1;3;13;119,0;76,0;10;5;8,47;6,79;True;;2024-02-22;compliant
emp_18866;2;1;17;17,0;36,0;5;5;2,16;7,29;True;;2025-01-08;compliant
emp_18867;3;4;17;-83,0;58,0;9;5;14,34;1,93;True;;2023-08-27;compliant
emp_18868;2;3;18;-69,0;35,0;4;2;0,0;3,09;True;;;compliant
emp_18869;4;5;13;101,0;4,0;6;3;10,16;14,97;True;;2025-05-19;compliant
emp_18870;0;2;21;8,0;63,0;6;1;0,83;14,6;True;2019-01-31;2023-11-17;compliant
emp_18871;3;3;19;107,0;27,0;3;1;9,7;7,72;True;;;compliant
emp_18872;1;7;14;-6,0;82,0;3;2;11,77;13,85;True;2016-03-20;2023-11-25;non-compliant
emp_18873;2;4;14;181,0;33,0;4;1;2,91;11,87;True;2019-04-23;2023-11-23;compliant
emp_18874;1;1;18;99,0;45,0;2;4;5,36;10,0;True;2023-04-25;;compliant
emp_18875;1;3;12;149,0;38,0;10;2;10,1;0,56;True;;2023-11-22;compliant
emp_18876;2;6;18;54,0;13,0;4;4;9,63;7,18;True;2025-01-21;2024-09-12;compliant
emp_18877;3;5;17;91,0;98,0;4;4;13,5;1,98;True;2025-01-27;;compliant
emp_18878;3;7;14;76,0;98,0;4;3;10,67;4,55;True;2025-02-05;2023-12-16;compliant
emp_18879;3;4;13;101,0;43,0;7;5;20,93;1,98;True;;;compliant
emp_18880;3;2;13;-34,0;50,0;5;3;12,07;2,48;True;;2023-12-16;compliant
emp_18881;0;3;15;13,0;8,0;4;3;9,78;11,3;True;;2025-05-03;compliant
emp_18882;4;3;12;-12,0;95,0;3;1;2,84;13,91;True;;2024-04-10;compliant
emp_18883;2;6;18;195,0;61,0;4;5;14,64;10,93;True;2024-04-30;;compliant
emp_18884;5;3;23;79,0;30,0;3;5;12,97;14,1;True;;;compliant
emp_18885;1;3;17;130,0;83,0;10;2;16,96;13,86;True;;;compliant
emp_18886;1;3;11;47,0;76,0;6;5;4,87;11,46;True;;;compliant
emp_18887;0;4;15;68,0;89,0;3;2;16,49;4,96;True;;2024-06-03;compliant
emp_18888;2;5;13;40,0;2,0;3;2;7,15;10,39;True;2021-07-12;2023-10-17;compliant
emp_18889;0;2;24;175,0;28,0;3;4;8,75;11,89;True;2015-05-19;2024-10-08;compliant
emp_18890;2;2;13;169,0;19,0;3;2;12,66;4,01;True;2024-01-17;;compliant
emp_18891;1;5;13;-23,0;84,0;5;1;4,83;6,92;True;2023-01-09;2024-04-03;non-compliant
emp_18892;3;0;20;-51,0;86,0;6;4;12,79;11,08;True;;2025-03-25;compliant
emp_18893;5;2;16;153,0;24,0;9;1;15,05;7,91;True;2020-11-23;2023-07-07;compliant
emp_18894;4;1;19;-74,0;18,0;6;5;8,2;9,67;True;;2024-02-09;compliant
emp_18895;3;3;20;132,0;38,0;6;2;9,91;8,6;True;2020-12-28;2024-08-08;compliant
emp_18896;1;0;23;120,0;37,0;1;3;12,34;9,27;True;;2023-11-18;compliant
emp_18897;3;4;10;28,0;93,0;6;5;20,22;9,19;True;2024-11-07;;compliant
emp_18898;0;2;11;57,0;40,0;7;4;10,5;3,64;True;;2024-09-07;non-compliant
emp_18899;3;4;10;165,0;31,0;4;5;8,05;2,94;True;;2024-11-05;compliant
emp_18900;3;1;15;5,0;38,0;10;2;5,81;8,07;True;;2025-02-15;compliant
emp_18901;1;3;20;-36,0;86,0;5;1;6,53;0,7;True;;2024-03-10;compliant
emp_18902;1;3;12;47,0;6,0;9;2;14,3;10,84;True;2020-08-06;;compliant
emp_18903;1;2;18;10,0;76,0;2;4;5,21;14,04;True;2020-04-30;;compliant
